trial,Pos.,Neu.,Neg.,Summary
girls T30,0.0,1.0,0.0,0.0
girls T31,0.0,1.0,0.0,0.0
girls T32,0.0,0.617,0.383,-0.8519
girls T33,0.0,0.769,0.231,-0.5106
girls T34,0.0,0.741,0.259,-0.5423
girls T35,0.351,0.649,0.0,0.8831
girls T36,0.0,0.72,0.28,-0.5423
girls T37,0.0,0.861,0.139,-0.4404
girls T38,0.0,0.784,0.216,-0.296
girls T39,0.0,0.928,0.072,-0.1027
girls T40,0.0,0.517,0.483,-0.5777
girls T41,0.394,0.606,0.0,0.0772
girls T42,0.113,0.808,0.079,0.2263
girls T43,0.326,0.674,0.0,0.4404
girls T44,0.087,0.913,0.0,0.2714
girls T45,0.0,1.0,0.0,0.0
girls T46,0.0,1.0,0.0,0.0
girls T47,0.0,0.745,0.255,-0.5859
girls T48,0.0,1.0,0.0,0.0
girls T49,0.0,1.0,0.0,0.0
girls T50,0.0,1.0,0.0,0.0
girls T51,0.0,0.777,0.223,-0.6808
girls T52,0.0,0.735,0.265,-0.7579
girls T53,0.0,0.67,0.33,-0.5334
girls T54,0.425,0.575,0.0,0.5719
girls T55,0.0,1.0,0.0,0.0
girls T56,0.209,0.791,0.0,0.5719
girls T57,0.0,1.0,0.0,0.0
girls T58,0.0,1.0,0.0,0.0
girls T59,0.474,0.526,0.0,0.802
girls T60,0.266,0.734,0.0,0.5719
girls T61,0.0,1.0,0.0,0.0
girls T62,0.517,0.483,0.0,0.7579
girls T63,0.0,0.814,0.186,-0.1531
girls T64,0.0,1.0,0.0,0.0
girls T65,0.0,0.754,0.246,-0.5994
girls T66,0.0,0.645,0.355,-0.8271
girls T67,0.0,0.72,0.28,-0.7906
girls T68,0.257,0.743,0.0,0.5859
girls T69,0.0,1.0,0.0,0.0
girls T70,0.0,1.0,0.0,0.0
girls T71,0.176,0.824,0.0,0.4576
girls T72,0.0,1.0,0.0,0.0
girls T73,0.404,0.596,0.0,0.8591
girls T74,0.205,0.589,0.206,-0.0033
girls T75,0.413,0.537,0.05,0.8879
girls T76,0.426,0.574,0.0,0.8973
girls T77,0.087,0.728,0.185,-0.4278
girls T78,0.207,0.793,0.0,0.5267
girls T79,0.428,0.419,0.153,0.7102
girls T80,0.195,0.805,0.0,0.5267
girls T81,0.37,0.63,0.0,0.9036
girls T82,0.0,1.0,0.0,0.0
girls T83,0.231,0.769,0.0,0.5574
girls T84,0.0,0.637,0.363,-0.7506
girls T85,0.0,1.0,0.0,0.0
girls T86,0.0,1.0,0.0,0.0
girls T87,0.0,1.0,0.0,0.0
girls T88,0.0,1.0,0.0,0.0
girls T89,0.0,1.0,0.0,0.0
girls T90,0.0,1.0,0.0,0.0
girls T91,0.385,0.615,0.0,0.6124
girls T92,0.073,0.55,0.377,-0.8728
girls T93,0.0,1.0,0.0,0.0
girls T94,0.384,0.616,0.0,0.8816
girls T95,0.0,1.0,0.0,0.0
girls T96,0.0,1.0,0.0,0.0
girls T97,0.0,0.548,0.452,-0.7531
girls T98,0.347,0.653,0.0,0.8176
girls T99,0.412,0.588,0.0,0.6369
girls T100,0.102,0.898,0.0,0.3612
girls T101,0.353,0.647,0.0,0.7184
girls T102,0.206,0.794,0.0,0.5994
girls T103,0.0,1.0,0.0,0.0
girls T104,0.057,0.837,0.106,-0.2732
girls T105,0.194,0.704,0.102,0.3818
girls T106,0.0,1.0,0.0,0.0
girls T107,0.0,1.0,0.0,0.0
girls T108,0.0,0.759,0.241,-0.2263
girls T109,0.0,0.72,0.28,-0.5423
girls T110,0.228,0.772,0.0,0.7213
girls T111,0.122,0.878,0.0,0.2023
girls T112,0.0,1.0,0.0,0.0
girls T113,0.203,0.633,0.165,-0.0258
girls T114,0.423,0.577,0.0,0.765
girls T115,0.213,0.787,0.0,0.4019
girls T116,0.0,1.0,0.0,0.0
girls T117,0.258,0.742,0.0,0.6764
girls T118,0.0,1.0,0.0,0.0
girls T119,0.0,1.0,0.0,0.0
girls T120,0.114,0.886,0.0,0.2023
girls T121,0.0,1.0,0.0,0.0
girls T122,0.451,0.549,0.0,0.802
girls T123,0.141,0.859,0.0,0.3182
girls T124,0.069,0.672,0.259,-0.7269
girls T125,0.0,1.0,0.0,0.0
girls T126,0.225,0.67,0.105,0.3612
girls T127,0.077,0.812,0.111,-0.2023
girls T128,0.0,0.782,0.218,-0.7506
girls T129,0.182,0.818,0.0,0.4404
girls T130,0.375,0.625,0.0,0.2023
girls T131,0.15,0.85,0.0,0.4588
girls T132,0.0,1.0,0.0,0.0
girls T133,0.0,1.0,0.0,0.0
girls T134,0.356,0.644,0.0,0.7672
girls T135,0.161,0.839,0.0,0.3182
girls T136,0.073,0.649,0.278,-0.767
girls T137,0.375,0.625,0.0,0.6597
girls T138,0.0,0.714,0.286,-0.25
girls T139,0.0,1.0,0.0,0.0
girls T140,0.0,0.777,0.223,-0.3182
girls T141,0.0,0.812,0.188,-0.6597
girls T142,0.201,0.533,0.266,-0.0258
girls T143,0.176,0.523,0.301,-0.4404
girls T144,0.0,1.0,0.0,0.0
girls T145,0.208,0.792,0.0,0.6369
girls T146,0.109,0.815,0.076,0.1531
girls T147,0.072,0.867,0.06,0.0644
girls T148,0.0,1.0,0.0,0.0
girls T149,0.247,0.625,0.128,0.34
girls T150,0.0,0.577,0.423,-0.296
girls T151,0.0,0.907,0.093,-0.188
girls T152,0.157,0.843,0.0,0.0772
girls T153,0.216,0.784,0.0,0.5106
girls T154,0.0,1.0,0.0,0.0
girls T155,0.0,1.0,0.0,0.0
girls T156,0.231,0.769,0.0,0.4019
girls T157,0.0,0.541,0.459,-0.6249
girls T158,0.128,0.872,0.0,0.3612
girls T159,0.0,1.0,0.0,0.0
girls T160,0.316,0.684,0.0,0.5719
girls T161,0.0,1.0,0.0,0.0
girls T162,0.0,0.891,0.109,-0.4019
girls T163,0.431,0.172,0.397,0.0516
girls T164,0.0,1.0,0.0,0.0
girls T165,0.431,0.345,0.224,0.296
girls T166,0.0,0.678,0.322,-0.5859
girls T167,0.223,0.777,0.0,0.3182
girls T168,0.0,1.0,0.0,0.0
girls T169,0.113,0.784,0.103,0.0516
girls T170,0.08,0.8,0.12,-0.2006
girls T171,0.121,0.806,0.073,0.2928
girls T172,0.195,0.805,0.0,0.5267
girls T173,0.0,1.0,0.0,0.0
girls T174,0.0,0.526,0.474,-0.5574
girls T175,0.0,1.0,0.0,0.0
girls T176,0.0,1.0,0.0,0.0
girls T177,0.0,0.565,0.435,-0.6597
girls T178,0.0,1.0,0.0,0.0
girls T179,0.398,0.435,0.168,0.5719
girls T180,0.0,0.593,0.407,-0.5863
girls T181,0.452,0.479,0.069,0.8126
girls T182,0.0,1.0,0.0,0.0
girls T183,0.136,0.864,0.0,0.4588
girls T184,0.0,0.667,0.333,-0.6705
girls T185,0.0,1.0,0.0,0.0
girls T186,0.0,1.0,0.0,0.0
girls T187,0.0,0.0,0.0,0.0
girls T188,0.222,0.778,0.0,0.5719
girls T189,0.277,0.723,0.0,0.3182
girls T190,0.321,0.679,0.0,0.7672
girls T191,0.0,1.0,0.0,0.0
girls T192,0.238,0.762,0.0,0.3612
girls T193,0.185,0.815,0.0,0.5267
girls T194,0.303,0.599,0.098,0.6705
girls T195,0.233,0.767,0.0,0.3291
girls T196,0.0,1.0,0.0,0.0
girls T197,0.0,1.0,0.0,0.0
girls T198,0.131,0.747,0.122,0.0382
girls T199,0.0,1.0,0.0,0.0
girls T0,0.0,0.851,0.149,-0.5423
Grace Hopper T1,0.157,0.843,0.0,0.4215
Grace Hopper T2,0.353,0.647,0.0,0.5994
Grace Hopper T3,0.288,0.712,0.0,0.6858
Grace Hopper T4,0.818,0.182,0.0,0.8398
Grace Hopper T5,0.435,0.565,0.0,0.7717
Grace Hopper T6,0.435,0.565,0.0,0.7717
Grace Hopper T7,0.0,1.0,0.0,0.0
Grace Hopper T8,0.123,0.877,0.0,0.4215
Grace Hopper T9,0.177,0.823,0.0,0.4215
Grace Hopper T10,0.132,0.708,0.16,-0.1513
Grace Hopper T11,0.25,0.75,0.0,0.6124
Grace Hopper T12,0.435,0.565,0.0,0.7717
Grace Hopper T13,0.123,0.877,0.0,0.4215
Grace Hopper T14,0.157,0.843,0.0,0.4215
Grace Hopper T15,0.0,0.841,0.159,-0.5256
Grace Hopper T16,0.203,0.797,0.0,0.4215
Grace Hopper T17,0.28,0.5,0.22,0.1531
Grace Hopper T18,0.435,0.565,0.0,0.7717
Grace Hopper T19,0.219,0.781,0.0,0.4215
Grace Hopper T20,0.435,0.565,0.0,0.7717
Grace Hopper T21,0.0,1.0,0.0,0.0
Grace Hopper T22,0.242,0.758,0.0,0.5859
Grace Hopper T23,0.206,0.63,0.164,0.0
Grace Hopper T24,0.867,0.133,0.0,0.7579
Grace Hopper T25,0.171,0.829,0.0,0.5719
Grace Hopper T26,0.435,0.565,0.0,0.7717
Grace Hopper T27,0.0,0.879,0.121,-0.3252
Grace Hopper T28,0.391,0.609,0.0,0.7717
Grace Hopper T29,0.318,0.682,0.0,0.6808
Grace Hopper T30,0.189,0.811,0.0,0.4215
Grace Hopper T31,0.167,0.833,0.0,0.4215
Grace Hopper T32,0.318,0.682,0.0,0.6808
Grace Hopper T33,0.239,0.761,0.0,0.6858
Grace Hopper T34,0.353,0.647,0.0,0.5994
Grace Hopper T35,0.118,0.882,0.0,0.4215
Grace Hopper T36,0.157,0.843,0.0,0.4215
Grace Hopper T37,0.177,0.823,0.0,0.4215
Grace Hopper T38,0.435,0.565,0.0,0.7717
Grace Hopper T39,0.141,0.859,0.0,0.4215
Grace Hopper T40,0.288,0.712,0.0,0.6858
Grace Hopper T41,0.37,0.63,0.0,0.5719
Grace Hopper T42,0.247,0.567,0.186,0.128
Grace Hopper T43,0.336,0.664,0.0,0.7269
Grace Hopper T44,0.336,0.664,0.0,0.7269
Grace Hopper T45,0.336,0.664,0.0,0.7269
Grace Hopper T46,0.336,0.664,0.0,0.7269
Grace Hopper T47,0.336,0.664,0.0,0.7269
Grace Hopper T48,0.336,0.664,0.0,0.7269
Grace Hopper T49,0.336,0.664,0.0,0.7269
Grace Hopper T50,0.336,0.664,0.0,0.7269
Grace Hopper T51,0.336,0.664,0.0,0.7269
Grace Hopper T52,0.336,0.664,0.0,0.7269
Grace Hopper T53,0.336,0.664,0.0,0.7269
Grace Hopper T54,0.336,0.664,0.0,0.7269
Grace Hopper T55,0.336,0.664,0.0,0.7269
Grace Hopper T56,0.336,0.664,0.0,0.7269
Grace Hopper T57,0.336,0.664,0.0,0.7269
Grace Hopper T58,0.336,0.664,0.0,0.7269
Grace Hopper T59,0.336,0.664,0.0,0.7269
Grace Hopper T60,0.336,0.664,0.0,0.7269
Grace Hopper T61,0.336,0.664,0.0,0.7269
Grace Hopper T62,0.336,0.664,0.0,0.7269
Grace Hopper T63,0.336,0.664,0.0,0.7269
Grace Hopper T64,0.336,0.664,0.0,0.7269
Grace Hopper T65,0.286,0.714,0.0,0.4215
Grace Hopper T66,0.362,0.638,0.0,0.6249
Grace Hopper T67,0.317,0.683,0.0,0.6249
Grace Hopper T68,0.124,0.876,0.0,0.34
Grace Hopper T69,0.362,0.638,0.0,0.6249
Grace Hopper T70,0.435,0.565,0.0,0.7717
Grace Hopper T71,0.0,1.0,0.0,0.0
Grace Hopper T72,0.142,0.66,0.198,-0.2732
Grace Hopper T73,0.157,0.683,0.161,0.2263
Grace Hopper T74,0.203,0.797,0.0,0.4215
Grace Hopper T75,0.167,0.833,0.0,0.4215
Grace Hopper T76,0.157,0.843,0.0,0.4215
Grace Hopper T77,0.141,0.859,0.0,0.4215
Grace Hopper T78,0.28,0.5,0.22,0.1531
Grace Hopper T79,0.309,0.691,0.0,0.7003
Grace Hopper T80,0.0,0.825,0.175,-0.5256
Grace Hopper T81,0.298,0.702,0.0,0.6249
Grace Hopper T82,0.167,0.833,0.0,0.296
Grace Hopper T83,0.0,1.0,0.0,0.0
Grace Hopper T84,0.407,0.593,0.0,0.8625
Grace Hopper T85,0.435,0.565,0.0,0.7717
Grace Hopper T86,0.361,0.639,0.0,0.7845
Grace Hopper T87,0.355,0.645,0.0,0.836
Grace Hopper T88,0.237,0.763,0.0,0.4215
Grace Hopper T89,0.435,0.565,0.0,0.7717
Grace Hopper T90,0.272,0.728,0.0,0.7178
Grace Hopper T91,0.3,0.7,0.0,0.7178
Grace Hopper T92,0.362,0.638,0.0,0.6249
Grace Hopper T93,0.257,0.743,0.0,0.7639
Grace Hopper T94,0.0,0.896,0.104,-0.296
Grace Hopper T95,0.313,0.687,0.0,0.743
Grace Hopper T96,0.25,0.75,0.0,0.6124
Grace Hopper T97,0.167,0.833,0.0,0.4215
Grace Hopper T98,0.126,0.721,0.153,-0.1513
Grace Hopper T99,0.122,0.878,0.0,0.2382
Grace Hopper T100,0.28,0.5,0.22,0.1531
Grace Hopper T101,0.0,1.0,0.0,0.0
Grace Hopper T102,0.135,0.865,0.0,0.4215
Grace Hopper T103,0.326,0.674,0.0,0.7003
Grace Hopper T104,0.157,0.843,0.0,0.4215
Grace Hopper T105,0.157,0.843,0.0,0.4215
Grace Hopper T106,0.288,0.712,0.0,0.6858
Grace Hopper T107,0.0,1.0,0.0,0.0
Grace Hopper T108,0.257,0.662,0.081,0.7003
Grace Hopper T109,0.412,0.588,0.0,0.4215
Grace Hopper T110,0.167,0.833,0.0,0.4215
Grace Hopper T111,0.435,0.565,0.0,0.7717
Grace Hopper T112,0.483,0.517,0.0,0.4215
Grace Hopper T113,0.141,0.859,0.0,0.4215
Grace Hopper T114,0.288,0.712,0.0,0.6858
Grace Hopper T115,0.0,1.0,0.0,0.0
Grace Hopper T116,0.28,0.5,0.22,0.1531
Grace Hopper T117,0.0,1.0,0.0,0.0
Grace Hopper T118,0.224,0.776,0.0,0.6369
Grace Hopper T119,0.315,0.685,0.0,0.7845
Grace Hopper T120,0.447,0.553,0.0,0.8658
Grace Hopper T121,0.435,0.565,0.0,0.7717
Grace Hopper T122,0.583,0.417,0.0,0.4215
Grace Hopper T123,0.177,0.823,0.0,0.4215
Grace Hopper T124,0.189,0.811,0.0,0.4215
Grace Hopper T125,0.0,0.897,0.103,-0.128
Grace Hopper T126,0.0,1.0,0.0,0.0
Grace Hopper T127,0.286,0.714,0.0,0.6808
Grace Hopper T128,0.0,1.0,0.0,0.0
Grace Hopper T129,0.198,0.645,0.157,0.0
Grace Hopper T130,0.219,0.781,0.0,0.4215
Grace Hopper T131,0.28,0.5,0.22,0.1531
Grace Hopper T132,0.132,0.708,0.16,-0.1513
Grace Hopper T133,0.123,0.877,0.0,0.4215
Grace Hopper T134,0.564,0.436,0.0,0.9524
Grace Hopper T135,0.288,0.712,0.0,0.6858
Grace Hopper T136,0.0,0.804,0.196,-0.4848
Grace Hopper T137,0.435,0.565,0.0,0.7717
Grace Hopper T138,0.272,0.728,0.0,0.7178
Grace Hopper T139,0.0,0.8,0.2,-0.5411
Grace Hopper T140,0.0,1.0,0.0,0.0
Grace Hopper T141,0.217,0.783,0.0,0.6124
Grace Hopper T142,0.241,0.759,0.0,0.6597
Grace Hopper T143,0.0,1.0,0.0,0.0
Grace Hopper T144,0.141,0.859,0.0,0.4215
Grace Hopper T145,0.355,0.645,0.0,0.836
Grace Hopper T146,0.237,0.763,0.0,0.4215
Grace Hopper T147,0.309,0.691,0.0,0.7003
Grace Hopper T148,0.225,0.775,0.0,0.4404
Grace Hopper T149,0.132,0.708,0.16,-0.1513
Grace Hopper T150,0.121,0.736,0.143,-0.1263
Grace Hopper T151,0.237,0.763,0.0,0.4215
Grace Hopper T152,0.338,0.662,0.0,0.6249
Grace Hopper T153,0.228,0.772,0.0,0.6808
Grace Hopper T154,0.0,1.0,0.0,0.0
Grace Hopper T155,0.412,0.588,0.0,0.4215
Grace Hopper T156,0.28,0.5,0.22,0.1531
Grace Hopper T157,0.238,0.762,0.0,0.6486
Grace Hopper T158,0.435,0.565,0.0,0.7717
Grace Hopper T159,0.308,0.692,0.0,0.7385
Grace Hopper T160,0.0,1.0,0.0,0.0
Grace Hopper T161,0.286,0.714,0.0,0.4215
Grace Hopper T162,0.42,0.58,0.0,0.8555
Grace Hopper T163,0.435,0.565,0.0,0.7717
Grace Hopper T164,0.288,0.712,0.0,0.6858
Grace Hopper T165,0.123,0.705,0.172,-0.2732
Grace Hopper T166,0.109,0.891,0.0,0.4215
Grace Hopper T167,0.505,0.495,0.0,0.6249
Grace Hopper T168,0.435,0.565,0.0,0.7717
Grace Hopper T169,0.0,1.0,0.0,0.0
Grace Hopper T170,0.353,0.647,0.0,0.802
Grace Hopper T171,0.361,0.509,0.13,0.5598
Grace Hopper T172,0.435,0.565,0.0,0.7717
Grace Hopper T173,0.435,0.565,0.0,0.7717
Grace Hopper T174,0.0,1.0,0.0,0.0
Grace Hopper T175,0.167,0.833,0.0,0.4215
Grace Hopper T176,0.28,0.5,0.22,0.1531
Grace Hopper T177,0.0,1.0,0.0,0.0
Grace Hopper T178,0.435,0.565,0.0,0.7717
Grace Hopper T179,0.135,0.865,0.0,0.4215
Grace Hopper T180,0.435,0.565,0.0,0.7717
Grace Hopper T181,0.0,1.0,0.0,0.0
Grace Hopper T182,0.343,0.657,0.0,0.836
Grace Hopper T183,0.115,0.885,0.0,0.2382
Grace Hopper T184,0.144,0.7,0.156,-0.0772
Grace Hopper T185,0.355,0.645,0.0,0.836
Grace Hopper T186,0.288,0.712,0.0,0.6858
Grace Hopper T187,0.389,0.611,0.0,0.6249
Grace Hopper T188,0.362,0.638,0.0,0.6249
Grace Hopper T189,0.115,0.885,0.0,0.2382
Grace Hopper T190,0.288,0.712,0.0,0.6858
Grace Hopper T191,0.435,0.565,0.0,0.7717
Grace Hopper T192,0.362,0.638,0.0,0.6249
Grace Hopper T193,0.3,0.7,0.0,0.7717
Grace Hopper T194,0.381,0.619,0.0,0.8225
Grace Hopper T195,0.215,0.717,0.068,0.5423
Grace Hopper T196,0.362,0.638,0.0,0.6249
Grace Hopper T197,0.28,0.5,0.22,0.1531
Grace Hopper T198,0.435,0.565,0.0,0.7717
Grace Hopper T199,0.282,0.718,0.0,0.6249
Grace Hopper T0,0.435,0.565,0.0,0.7717
